Date,EventId,AccountNtDomain,AccountName,logontype,TotalLogons
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,8
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,3
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,2
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,4
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1228
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,10
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,11
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,4
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,726
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,408373
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,24
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,53
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,27
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,77964
1/14/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,19
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,14
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,3
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,8702
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,245
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,8
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,3
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,778
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,21
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,60845
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,1
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,678
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,341770
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,77
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,50
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,23
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,73329
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,18
1/15/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,26
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,8
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,13029
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,259
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,13
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,1
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,16
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,3
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,35
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,2756
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,60
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,157319
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,699
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,355819
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,830
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,52
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,24
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,10,1
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,79039
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,20
1/16/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,4
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,15
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,17
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,13731
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,234
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,18
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,25
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,3
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,1
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,13
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,4
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,4626
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,46
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,136427
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,603
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,324378
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,279
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,48
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,23
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,82294
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,24
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,1
1/11/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,23
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,7
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,13387
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,226
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,2
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,1
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,7
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,2
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,200
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,97
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,5,33
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,14
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,2
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,24
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,6
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,2601
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,19
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,539
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,268307
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,4,3
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,28
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,49
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,14
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,83998
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,1
1/18/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,32
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,2
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,10265
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,127
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,8
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,1
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,7
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,3
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,151
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,7
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,5,29
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,9
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,1047
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,7
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,3
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1635
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,40
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,50132
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,681
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,237793
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,76
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,55
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,17
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,62592
1/19/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,17
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,48
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,8784
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,258
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,15
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,2
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,14
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,12
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,1
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,14
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,1875
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,4,2
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,71
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,2043
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,1
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,785
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,360214
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,540
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,1
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,15
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,77446
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,21
1/20/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,8
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,60
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,14101
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,284
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,3
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,15
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,38
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,27
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,6
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,7
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,4589
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,4,3
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,18
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,1
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,775
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,170905
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,4,9
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,7
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,2
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,1
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,59527
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,27
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,21
1/21/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,14
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,25
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,3
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,7786
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,259
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,5,2
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,5
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,23
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,1
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,913
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,10
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,7
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,458
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,377426
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,9
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,57
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,27
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,33
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,54442
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,27
1/22/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,32
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,4
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,13635
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,246
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,2
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,1
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,2
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,26
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,12
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,5
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,3684
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,36
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,775
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,281286
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,14
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,10
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,17
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,34
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,72250
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,25
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,5,3
1/23/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,8,5
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,31
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,10
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,14750
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,266
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,12
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,3
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,12
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,20
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,58
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,5,12
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,6
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,13
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,10,8
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,11,3
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,3891
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ASHWIN,2,22
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,170778
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,10,2
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,2,880
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,461886
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,194
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,5,77
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,ERIC,3,23
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,33
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,2,81380
1/24/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,JAMES,4,23
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,33
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,16
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,17312
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,250
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,7,1
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,10,3
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,11,1
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,2,14
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-01,4,25
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,140
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,5,31
1/25/2018,Microsoft-Windows-Security-Auditing:4624,LABDOMAIN.LOCAL,SRVACCNT-02,3,31
